user_id,timestamp,login_time,logout_time,files_accessed,sensitive_access,unauthorized_access,usb_usage,location,network_activity,device_id,is_admin,account_age_days,login_method,department,off_hours_login,known_device,previous_risk_score,current_risk_score,alert_triggered
U04071,2025-07-18 12:13:04.791836,03:35:00,06:47:00,0,False,0,0,HQ,3852.94,DeviceB,False,997,Biometric,Finance,True,True,38.45,25.4,False
U04072,2025-06-09 12:29:04.792842,11:36:00,20:17:00,43,True,1,0,Remote,3798.77,DeviceB,False,1294,SSO,Engineering,False,False,45.39,21.52,True
U04073,2025-05-14 16:28:04.792842,01:54:00,03:08:00,1,True,0,0,New_Device,3337.37,DeviceC,False,1853,Password,Legal,True,True,25.62,9.12,False
U04074,2025-05-25 22:59:04.792842,23:18:00,05:46:00,50,True,0,0,HQ,3473.97,DeviceD,False,1521,Password,Sales,True,True,5.18,15.09,False
U04075,2025-06-01 19:07:04.792842,19:10:00,21:40:00,96,False,0,0,HQ,3643.09,DeviceB,False,109,Password,HR,False,True,7.46,27.72,False
U04076,2025-05-12 08:27:04.792842,07:35:00,13:05:00,3,True,0,0,Remote,928.19,DeviceA,False,1026,Password,Finance,False,True,43.98,21.25,True
U04077,2025-07-16 02:32:04.792842,19:02:00,23:43:00,24,True,0,0,HQ,778.68,DeviceA,False,237,Password,Finance,False,True,36.61,17.98,False
U04078,2025-05-11 06:35:04.792842,04:39:00,10:32:00,91,False,0,1,VPN,1012.51,DeviceD,False,1553,Password,Engineering,True,False,14.44,32.81,False
U04079,2025-07-14 13:05:04.792842,00:07:00,00:57:00,96,False,0,0,VPN,1855.82,DeviceA,False,1794,SSO,HR,True,True,18.7,20.39,False
U04080,2025-06-28 11:16:04.792842,14:25:00,20:06:00,81,False,0,0,VPN,2486.09,DeviceC,False,969,MFA,IT,False,True,14.49,48.67,False
U04081,2025-06-03 11:25:04.792842,06:31:00,14:06:00,74,False,0,0,New_Device,3738.43,DeviceC,False,142,Biometric,IT,True,True,15.29,38.16,False
U04082,2025-06-18 07:41:04.793841,19:59:00,04:43:00,19,False,4,1,VPN,1191.56,DeviceD,False,1443,MFA,IT,False,True,22.93,44.6,False
U04083,2025-05-31 10:44:04.793841,18:10:00,19:36:00,76,False,0,0,HQ,4720.17,DeviceD,False,1006,Biometric,Legal,False,True,15.81,38.45,False
U04084,2025-08-02 20:18:04.793841,06:15:00,15:12:00,69,False,0,0,New_Device,2882.56,DeviceC,False,1071,Password,IT,True,True,12.92,21.87,False
U04085,2025-07-28 18:02:04.793841,03:20:00,05:30:00,10,True,0,1,VPN,1335.92,DeviceD,False,1328,Biometric,Legal,True,True,26.23,41.33,False
U04086,2025-05-29 12:43:04.793841,03:49:00,09:54:00,89,False,1,1,VPN,1408.81,DeviceD,False,1788,Password,IT,True,True,25.23,47.1,False
U04087,2025-05-21 00:31:04.793841,15:31:00,00:13:00,62,False,0,1,VPN,2349.11,DeviceA,False,1137,SSO,Sales,False,True,45.05,13.51,True
U04088,2025-08-01 09:49:04.793841,09:46:00,17:15:00,56,False,0,0,HQ,652.16,DeviceA,False,1737,Password,Sales,False,True,48.81,42.16,True
U04089,2025-05-21 20:28:04.793841,22:07:00,03:42:00,78,False,3,0,HQ,4980.73,DeviceA,False,1916,Biometric,Sales,True,True,22.14,38.13,False
U04090,2025-06-25 21:14:04.793841,22:06:00,03:58:00,63,False,0,0,Remote,4655.19,DeviceD,False,621,SSO,Sales,True,True,38.61,44.24,False
U04091,2025-08-04 22:24:04.793841,05:54:00,12:12:00,35,False,0,1,HQ,23.04,DeviceA,False,1982,MFA,Legal,True,True,43.45,25.01,True
U04092,2025-06-10 22:06:04.793841,09:25:00,15:16:00,1,False,0,0,HQ,820.26,DeviceD,False,145,Biometric,Legal,False,True,29.61,31.9,False
U04093,2025-08-01 08:40:04.793841,22:27:00,23:17:00,4,False,0,0,VPN,2874.83,DeviceC,False,1945,Biometric,Sales,True,True,35.19,13.69,False
U04094,2025-06-05 23:07:04.793841,04:27:00,12:10:00,50,False,0,0,New_Device,1939.74,DeviceD,False,925,MFA,Legal,True,True,26.74,11.13,False
U04095,2025-06-20 20:01:04.793841,08:58:00,10:48:00,3,False,0,0,New_Device,2536.12,DeviceB,False,1912,Biometric,Finance,False,True,25.97,33.6,False
U04096,2025-07-17 11:44:04.793841,03:51:00,07:46:00,36,False,1,0,HQ,162.54,DeviceC,False,868,Biometric,Legal,True,True,29.47,15.96,False
U04097,2025-08-01 15:01:04.793841,17:02:00,01:55:00,74,True,0,0,New_Device,3111.3,DeviceA,False,1555,MFA,Engineering,False,True,44.8,7.05,True
U04098,2025-07-01 04:40:04.794840,12:32:00,20:16:00,99,False,0,1,HQ,2714.48,DeviceC,False,238,MFA,Sales,False,True,38.21,29.78,False
U04099,2025-07-11 14:19:04.794840,07:26:00,13:29:00,64,False,0,0,Remote,952.67,DeviceC,False,1815,SSO,Engineering,False,True,45.62,46.63,True
U04100,2025-07-07 08:46:04.794840,02:50:00,08:57:00,87,False,0,0,New_Device,1721.22,DeviceA,False,1604,SSO,Legal,True,True,12.68,6.42,False
U04101,2025-07-24 14:20:04.794840,19:45:00,23:33:00,1,False,0,0,HQ,2624.3,DeviceA,False,365,SSO,Finance,False,True,42.12,44.57,True
U04102,2025-06-14 17:51:04.794840,05:12:00,12:40:00,58,False,0,0,Remote,2426.23,DeviceB,False,157,MFA,Engineering,True,True,27.97,23.01,False
U04103,2025-07-13 10:32:04.794840,02:26:00,09:43:00,67,False,0,1,VPN,1077.95,DeviceA,False,1738,Password,Finance,True,True,26.47,36.37,False
U04104,2025-06-19 01:38:04.794840,11:32:00,19:28:00,23,False,0,0,Remote,3757.49,DeviceC,False,100,Biometric,Legal,False,True,40.04,20.97,True
U04105,2025-07-13 04:47:04.794840,08:21:00,16:31:00,44,False,0,0,Remote,1010.84,DeviceB,True,278,SSO,IT,False,True,15.0,18.25,False
U04106,2025-06-21 23:33:04.794840,15:44:00,18:22:00,23,True,0,0,HQ,754.45,DeviceA,False,1160,SSO,IT,False,True,33.84,5.66,False
U04107,2025-05-22 10:41:04.794840,03:00:00,06:39:00,36,False,0,0,Remote,3507.11,DeviceD,False,237,MFA,Engineering,True,True,11.42,28.39,False
U04108,2025-06-13 06:03:04.794840,15:29:00,23:21:00,98,False,0,1,New_Device,3348.71,DeviceC,False,549,Password,Finance,False,True,25.24,41.75,False
U04109,2025-08-05 09:14:04.794840,09:16:00,09:54:00,8,False,0,0,Remote,1063.15,DeviceD,False,1107,MFA,Sales,False,True,21.71,20.83,False
U04110,2025-07-01 17:10:04.794840,00:38:00,09:20:00,98,False,0,0,VPN,1021.64,DeviceA,False,1451,Password,Legal,True,False,48.8,32.2,True
U04111,2025-07-26 23:14:04.794840,21:04:00,03:41:00,80,False,5,0,VPN,4820.04,DeviceA,False,1231,Password,Legal,True,True,22.77,13.1,False
U04112,2025-05-28 13:19:04.794840,19:14:00,03:30:00,47,False,0,0,Remote,1696.96,DeviceA,False,1501,Password,HR,False,True,23.31,6.68,False
U04113,2025-07-29 20:06:04.794840,04:52:00,11:10:00,94,False,0,0,HQ,3032.01,DeviceD,True,721,Biometric,Legal,True,True,39.06,33.68,False
U04114,2025-07-04 16:51:04.794840,23:18:00,07:49:00,67,False,2,0,HQ,2965.98,DeviceC,False,875,SSO,IT,True,True,33.84,33.42,False
U04115,2025-08-06 16:50:04.794840,18:35:00,02:19:00,14,False,2,1,VPN,816.89,DeviceB,False,433,SSO,IT,False,False,47.88,40.3,True
U04116,2025-06-01 15:50:04.795840,17:55:00,23:58:00,49,False,1,0,New_Device,1979.07,DeviceA,False,246,MFA,IT,False,True,8.35,23.7,False
U04117,2025-07-13 18:58:04.795840,12:15:00,18:00:00,40,False,0,0,HQ,2211.21,DeviceD,True,1057,Password,Finance,False,True,15.78,13.55,False
U04118,2025-06-05 19:38:04.795840,13:05:00,16:30:00,74,False,0,0,New_Device,2849.29,DeviceB,False,223,Biometric,Finance,False,True,25.75,39.55,False
U04119,2025-07-30 08:17:04.795840,18:11:00,00:57:00,46,True,0,0,Remote,4562.52,DeviceA,False,973,MFA,Engineering,False,True,28.51,13.28,False
U04120,2025-05-20 13:08:04.795840,11:57:00,16:58:00,49,False,0,0,VPN,2489.28,DeviceD,False,595,MFA,HR,False,True,40.97,18.65,True
U04121,2025-06-22 14:44:04.795840,04:25:00,12:48:00,49,False,0,0,VPN,1083.95,DeviceD,False,979,Biometric,HR,True,True,28.85,34.81,False
U04122,2025-08-06 03:53:04.795840,21:34:00,03:04:00,85,False,0,0,Remote,498.33,DeviceA,False,1242,SSO,HR,True,True,39.52,26.54,False
U04123,2025-05-19 17:52:04.795840,10:06:00,10:30:00,37,False,0,0,VPN,4688.19,DeviceD,False,519,Password,IT,False,True,33.28,17.97,False
U04124,2025-07-18 02:20:04.795840,05:29:00,09:38:00,29,False,0,0,New_Device,811.68,DeviceD,False,615,Password,IT,True,True,36.93,39.2,False
U04125,2025-05-15 15:25:04.795840,10:05:00,14:56:00,23,False,0,0,Remote,258.16,DeviceA,True,1132,SSO,HR,False,True,28.85,6.04,False
U04126,2025-05-16 20:41:04.795840,13:06:00,20:04:00,2,False,2,0,VPN,622.31,DeviceD,False,1641,SSO,HR,False,True,42.5,26.01,True
U04127,2025-06-06 00:58:04.795840,11:24:00,15:17:00,59,True,3,0,VPN,4982.69,DeviceD,True,1108,Password,Sales,False,True,30.67,45.23,False
U04128,2025-05-21 23:53:04.795840,04:25:00,09:06:00,94,False,0,0,HQ,3351.49,DeviceB,True,1548,Password,IT,True,True,36.56,45.3,False
U04129,2025-07-26 16:10:04.795840,20:44:00,23:38:00,2,False,1,1,New_Device,3776.01,DeviceC,False,760,Password,Finance,True,True,31.86,20.88,False
U04130,2025-06-19 12:20:04.795840,21:45:00,22:20:00,83,False,1,0,New_Device,4035.14,DeviceD,False,1279,MFA,Legal,True,True,40.11,25.55,True
U04131,2025-05-08 11:40:04.795840,23:57:00,07:25:00,25,True,0,1,Remote,2545.27,DeviceB,False,1994,Password,Engineering,True,True,13.73,46.99,False
U04132,2025-06-06 15:10:04.795840,03:39:00,09:40:00,1,False,0,0,VPN,4277.51,DeviceB,False,208,Password,Legal,True,True,34.04,28.22,False
U04133,2025-06-14 21:50:04.795840,05:22:00,06:23:00,26,True,1,0,New_Device,519.52,DeviceB,False,1800,Biometric,IT,True,True,11.3,40.1,False
U04134,2025-06-23 10:27:04.795840,04:04:00,06:57:00,31,True,0,0,VPN,4098.48,DeviceB,False,5,SSO,Legal,True,True,46.27,37.79,True
U04135,2025-05-19 05:32:04.795840,02:20:00,03:17:00,88,True,0,0,Remote,4597.24,DeviceA,False,1819,Biometric,Sales,True,True,47.84,13.65,True
U04136,2025-08-06 07:11:04.795840,09:49:00,18:27:00,100,False,2,0,Remote,44.69,DeviceC,False,47,SSO,IT,False,False,18.71,46.54,False
U04137,2025-06-21 02:17:04.796839,22:35:00,06:28:00,84,False,0,0,VPN,2393.17,DeviceD,False,980,MFA,Sales,True,True,25.09,48.37,False
U04138,2025-06-23 19:19:04.796839,19:28:00,20:33:00,60,False,2,0,New_Device,2107.38,DeviceC,False,1163,MFA,HR,False,True,30.76,27.62,False
U04139,2025-06-16 10:40:04.796839,05:02:00,13:16:00,88,False,0,0,HQ,4322.62,DeviceC,False,860,Biometric,Engineering,True,True,23.32,43.7,False
U04140,2025-06-12 17:29:04.796839,18:03:00,00:44:00,5,False,0,0,Remote,2479.38,DeviceC,True,707,SSO,Legal,False,True,16.42,38.3,False
U04141,2025-05-27 13:08:04.796839,06:27:00,12:49:00,5,True,0,0,VPN,773.44,DeviceD,False,1739,MFA,HR,True,True,42.4,14.5,True
U04142,2025-07-08 13:25:04.796839,08:52:00,12:33:00,60,True,0,1,VPN,849.27,DeviceD,False,1185,MFA,Legal,False,True,11.14,5.95,False
U04143,2025-05-30 03:00:04.796839,09:12:00,15:26:00,87,True,0,0,HQ,1667.24,DeviceC,False,661,Password,Sales,False,True,32.53,9.25,False
U04144,2025-07-11 21:22:04.796839,03:38:00,06:45:00,74,False,0,0,Remote,4661.15,DeviceA,False,1012,Password,Engineering,True,True,9.27,27.78,False
U04145,2025-07-14 12:12:04.796839,16:19:00,21:41:00,23,False,0,0,VPN,2836.37,DeviceD,False,1409,Biometric,Engineering,False,True,21.04,46.34,False
U04146,2025-07-17 03:58:04.796839,09:12:00,15:34:00,66,True,0,0,Remote,4889.12,DeviceD,False,204,Biometric,Legal,False,True,46.79,45.61,True
U04147,2025-06-03 06:24:04.796839,23:07:00,01:47:00,19,True,0,0,New_Device,671.54,DeviceB,False,1579,Password,Sales,True,True,14.62,46.64,False
U04148,2025-07-09 12:15:04.796839,03:03:00,06:53:00,6,False,2,1,VPN,2686.55,DeviceA,False,737,MFA,HR,True,True,19.69,23.5,False
U04149,2025-07-24 10:53:04.796839,01:00:00,04:39:00,29,False,0,0,Remote,3080.1,DeviceA,True,1379,Password,Finance,True,True,22.43,20.27,False
U04150,2025-07-10 00:42:04.797840,20:14:00,23:06:00,1,False,0,0,Remote,1235.03,DeviceA,False,1642,MFA,HR,True,False,34.37,9.44,False
U04151,2025-06-09 04:33:04.797840,04:22:00,13:05:00,69,True,0,0,HQ,734.41,DeviceB,False,700,Biometric,Legal,True,True,24.33,32.18,False
U04152,2025-06-14 00:37:04.797840,16:49:00,23:46:00,58,False,0,0,New_Device,1966.89,DeviceD,False,979,Biometric,IT,False,True,40.93,23.91,True
U04153,2025-05-16 01:39:04.797840,05:56:00,07:34:00,26,True,0,0,Remote,3160.53,DeviceA,False,954,Password,Legal,True,True,38.21,9.89,False
U04154,2025-06-29 02:06:04.797840,21:29:00,05:58:00,73,False,0,1,Remote,3574.34,DeviceD,False,1718,SSO,Legal,True,True,28.71,16.34,False
U04155,2025-05-21 19:47:04.797840,10:45:00,15:29:00,66,False,0,0,HQ,776.87,DeviceD,False,1562,MFA,Legal,False,True,28.93,19.58,False
U04156,2025-06-20 11:44:04.797840,17:12:00,19:49:00,49,False,0,0,New_Device,632.32,DeviceA,False,1956,Password,Finance,False,True,24.55,8.53,False
U04157,2025-06-06 00:57:04.797840,06:25:00,06:35:00,93,False,0,0,HQ,748.74,DeviceA,False,409,Biometric,Legal,True,True,41.06,40.46,True
U04158,2025-05-14 17:55:04.797840,21:03:00,23:25:00,21,False,0,0,HQ,2205.04,DeviceC,False,1502,MFA,IT,True,True,41.87,5.44,True
U04159,2025-05-16 13:00:04.797840,07:00:00,14:15:00,43,False,2,0,New_Device,1020.68,DeviceD,True,863,Password,Engineering,False,True,47.29,35.33,True
U04160,2025-05-23 10:18:04.797840,20:23:00,00:28:00,21,False,3,0,HQ,3521.74,DeviceA,False,712,SSO,IT,True,True,8.33,18.84,False
U04161,2025-06-08 02:18:04.797840,06:18:00,14:09:00,18,False,1,0,Remote,1390.51,DeviceA,True,1825,SSO,Legal,True,True,31.38,43.78,False
U04162,2025-07-12 01:44:04.797840,08:25:00,12:48:00,12,True,0,0,New_Device,84.09,DeviceC,True,1211,MFA,HR,False,True,39.48,16.52,False
U04163,2025-07-28 20:35:04.797840,04:29:00,11:52:00,67,True,0,1,Remote,2848.62,DeviceC,False,1428,SSO,Finance,True,True,11.28,25.4,False
U04164,2025-06-05 23:20:04.797840,00:14:00,07:14:00,15,False,0,0,VPN,4543.24,DeviceD,False,39,Biometric,Finance,True,True,9.49,22.47,False
U04165,2025-05-24 21:42:04.797840,17:01:00,19:51:00,36,True,0,0,HQ,4828.42,DeviceA,False,1976,Password,Engineering,False,True,23.03,24.65,False
U04166,2025-07-19 19:10:04.797840,06:59:00,11:58:00,85,True,0,0,New_Device,142.07,DeviceD,False,1422,Password,Finance,True,True,22.05,47.51,False
U04167,2025-07-10 21:25:04.798839,20:22:00,03:19:00,37,False,0,0,HQ,2031.48,DeviceC,False,385,Password,Finance,True,False,49.37,16.12,True
U04168,2025-05-29 19:36:04.798839,17:10:00,23:11:00,52,False,1,0,Remote,2606.31,DeviceD,False,1898,Biometric,HR,False,True,26.78,7.26,False
U04169,2025-07-11 16:10:04.798839,02:45:00,07:31:00,80,False,0,0,New_Device,1020.83,DeviceD,False,448,Biometric,IT,True,True,13.01,7.08,False
U04170,2025-05-13 02:56:04.798839,00:02:00,04:40:00,44,False,0,0,Remote,4852.19,DeviceC,False,1386,MFA,Engineering,True,True,23.36,6.76,False
U04171,2025-06-10 16:05:04.798839,09:18:00,18:16:00,68,False,0,0,VPN,3231.5,DeviceC,False,275,Password,HR,False,True,48.53,41.47,True
U04172,2025-06-03 22:37:04.798839,18:34:00,01:33:00,27,False,0,0,VPN,4508.44,DeviceC,True,1490,SSO,Finance,False,True,41.99,35.23,True
U04173,2025-05-12 09:57:04.798839,06:04:00,13:55:00,20,False,0,0,New_Device,4328.13,DeviceB,False,446,MFA,Finance,True,True,22.69,17.13,False
U04174,2025-07-23 10:36:04.798839,20:29:00,04:07:00,34,False,0,0,New_Device,1654.21,DeviceC,False,1767,MFA,Sales,True,True,16.07,39.93,False
U04175,2025-06-30 09:44:04.798839,08:21:00,16:20:00,15,False,0,1,New_Device,549.24,DeviceB,False,207,Password,Finance,False,True,33.01,10.87,False
U04176,2025-07-25 07:12:04.798839,19:34:00,20:44:00,14,True,0,0,New_Device,836.82,DeviceB,False,1257,Biometric,Engineering,False,True,12.82,41.03,False
U04177,2025-05-20 13:40:04.798839,18:49:00,23:11:00,58,True,0,0,HQ,3772.05,DeviceA,False,369,SSO,IT,False,True,37.64,45.87,False
U04178,2025-05-09 11:29:04.798839,02:28:00,07:44:00,5,False,0,0,New_Device,3582.48,DeviceC,False,422,MFA,Legal,True,True,17.19,38.42,False
U04179,2025-05-11 16:43:04.798839,10:21:00,11:24:00,98,False,0,0,HQ,548.59,DeviceA,False,1028,Biometric,Sales,False,True,15.09,14.06,False
U04180,2025-06-11 20:36:04.798839,09:20:00,13:58:00,1,False,0,0,New_Device,1993.33,DeviceA,False,1374,MFA,Legal,False,True,38.31,31.23,False
U04181,2025-06-03 13:58:04.798839,11:08:00,11:42:00,46,False,0,0,Remote,710.41,DeviceC,False,338,MFA,HR,False,True,48.11,18.05,True
U04182,2025-05-28 20:16:04.798839,03:59:00,05:41:00,6,False,1,0,Remote,357.32,DeviceC,False,589,SSO,HR,True,True,37.39,27.37,False
U04183,2025-07-30 11:54:04.799868,11:42:00,12:05:00,45,False,0,0,VPN,1374.06,DeviceA,False,1944,SSO,Finance,False,True,34.47,23.9,False
U04184,2025-06-21 06:48:04.799868,02:12:00,09:54:00,41,False,0,0,New_Device,3441.66,DeviceA,False,1770,MFA,Finance,True,True,49.49,26.39,True
U04185,2025-07-26 17:45:04.799868,05:28:00,07:30:00,17,True,0,0,VPN,1446.79,DeviceA,True,908,SSO,Sales,True,True,46.71,5.5,True
U04186,2025-07-24 08:16:04.799868,19:02:00,04:01:00,67,True,1,0,VPN,68.42,DeviceC,False,1427,SSO,Engineering,False,True,13.99,10.01,False
U04187,2025-05-11 16:02:04.799868,00:14:00,07:47:00,50,False,0,0,HQ,4489.26,DeviceD,False,1302,Password,Finance,True,True,5.19,38.86,False
U04188,2025-06-28 05:22:04.799868,13:59:00,19:21:00,90,False,0,1,New_Device,3612.75,DeviceC,False,1845,SSO,Finance,False,True,31.74,49.21,False
U04189,2025-05-26 11:04:04.799868,09:02:00,09:51:00,20,False,0,0,VPN,2782.82,DeviceC,False,40,Password,Legal,False,True,30.55,9.84,False
U04190,2025-06-01 02:41:04.799868,06:49:00,07:00:00,80,False,0,1,HQ,2721.98,DeviceB,False,708,SSO,Legal,True,False,16.23,11.34,False
U04191,2025-07-25 03:48:04.799868,17:40:00,00:43:00,37,False,0,0,HQ,3898.41,DeviceB,False,135,Biometric,Finance,False,True,14.33,29.15,False
U04192,2025-05-09 00:37:04.799868,06:47:00,12:00:00,56,False,1,0,Remote,4777.42,DeviceB,False,1659,SSO,IT,True,True,17.1,33.74,False
U04193,2025-06-14 15:29:04.799868,04:06:00,07:53:00,15,False,1,0,Remote,4400.9,DeviceC,False,443,SSO,IT,True,True,24.42,21.81,False
U04194,2025-07-19 14:00:04.799868,14:31:00,18:47:00,91,False,0,0,VPN,3286.96,DeviceD,False,1769,Biometric,HR,False,True,32.79,21.77,False
U04195,2025-07-21 23:17:04.799868,19:24:00,03:01:00,30,False,0,0,New_Device,3797.11,DeviceA,False,321,Password,Sales,False,True,48.57,49.46,True
U04196,2025-06-07 00:49:04.800869,09:02:00,17:15:00,88,False,1,0,VPN,3708.19,DeviceB,False,986,Biometric,Finance,False,False,11.44,16.12,False
U04197,2025-06-10 02:46:04.800869,23:20:00,03:29:00,52,False,2,0,HQ,2045.49,DeviceA,False,79,SSO,IT,True,True,16.08,38.0,False
U04198,2025-06-26 01:03:04.800869,15:59:00,23:33:00,19,True,1,0,VPN,4548.63,DeviceA,False,1725,Biometric,Finance,False,False,36.92,34.76,False
U04199,2025-07-28 23:44:04.800869,06:50:00,11:51:00,53,False,0,0,Remote,1539.94,DeviceB,False,349,Password,Engineering,True,True,25.94,29.84,False
U04200,2025-06-14 23:59:04.800869,16:13:00,22:42:00,83,False,0,0,VPN,1633.77,DeviceA,False,44,Password,Engineering,False,True,30.23,36.98,False
U04201,2025-05-30 07:11:04.800869,22:41:00,04:03:00,76,False,3,1,VPN,2194.68,DeviceC,False,888,MFA,Engineering,True,True,18.02,48.26,False
U04202,2025-05-11 19:34:04.801860,22:49:00,05:39:00,19,False,0,0,HQ,2698.81,DeviceD,True,616,MFA,Sales,True,False,18.98,10.0,False
U04203,2025-07-12 20:46:04.801860,13:24:00,18:32:00,3,True,3,0,VPN,3191.55,DeviceC,True,255,Biometric,IT,False,False,14.26,49.76,False
U04204,2025-07-26 13:18:04.801860,04:56:00,07:06:00,16,False,0,1,HQ,1032.51,DeviceB,False,1381,Biometric,Finance,True,True,13.37,46.7,False
U04205,2025-08-02 23:49:04.801860,02:51:00,11:37:00,88,False,0,0,New_Device,4797.53,DeviceD,False,1612,Biometric,Engineering,True,False,43.12,21.21,True
U04206,2025-05-18 21:13:04.801860,07:04:00,12:43:00,74,False,2,0,HQ,3643.47,DeviceD,False,524,SSO,IT,False,True,14.85,47.54,False
U04207,2025-06-14 23:27:04.801860,12:57:00,19:57:00,96,False,0,0,New_Device,2043.66,DeviceC,False,240,SSO,IT,False,False,5.49,19.23,False
U04208,2025-06-11 09:57:04.801860,16:06:00,00:37:00,77,False,0,0,New_Device,3547.45,DeviceA,False,191,Biometric,IT,False,True,22.13,33.24,False
U04209,2025-08-05 16:55:04.801860,07:15:00,12:06:00,28,True,0,0,Remote,3446.13,DeviceA,False,1377,MFA,IT,False,True,43.28,40.6,True
U04210,2025-07-15 19:10:04.801860,06:14:00,08:02:00,4,False,0,0,VPN,1625.79,DeviceD,False,1654,SSO,Legal,True,True,49.02,21.9,True
U04211,2025-07-22 14:02:04.801860,01:57:00,02:37:00,39,False,0,0,Remote,1632.44,DeviceC,False,1268,MFA,Legal,True,True,34.6,12.02,False
U04212,2025-07-02 20:51:04.801860,12:54:00,21:04:00,34,False,1,0,HQ,1282.8,DeviceD,False,514,MFA,HR,False,False,21.67,24.15,False
U04213,2025-06-23 10:44:04.802864,22:35:00,02:35:00,54,False,0,1,VPN,4546.74,DeviceC,False,780,Password,HR,True,True,27.92,12.92,False
U04214,2025-06-15 08:08:04.802864,18:38:00,02:47:00,37,False,0,1,VPN,2896.87,DeviceA,False,1357,MFA,Sales,False,True,45.76,11.39,True
U04215,2025-08-05 17:10:04.802864,12:23:00,13:08:00,7,False,0,0,New_Device,4672.43,DeviceD,False,1590,SSO,Sales,False,True,21.64,32.99,False
U04216,2025-07-01 01:52:04.802864,17:01:00,00:12:00,66,False,0,0,HQ,4261.73,DeviceA,False,167,SSO,HR,False,False,13.35,22.59,False
U04217,2025-07-24 00:04:04.802864,21:13:00,01:06:00,91,False,0,0,HQ,1251.92,DeviceC,False,774,SSO,Finance,True,True,15.71,32.01,False
U04218,2025-06-23 09:59:04.802864,05:30:00,13:21:00,42,False,0,0,Remote,2546.33,DeviceD,False,757,Biometric,Finance,True,True,13.42,28.58,False
U04219,2025-06-25 14:29:04.802864,18:32:00,18:33:00,97,True,0,0,HQ,3973.43,DeviceA,False,17,SSO,Sales,False,True,15.03,46.57,False
U04220,2025-05-09 22:37:04.802864,19:47:00,02:51:00,3,False,0,0,VPN,622.63,DeviceB,True,119,MFA,Legal,False,True,49.82,15.18,True
U04221,2025-07-09 08:29:04.802864,06:33:00,07:30:00,13,False,0,0,Remote,2650.36,DeviceA,False,1337,MFA,Engineering,True,True,27.44,45.42,False
U04222,2025-07-14 17:32:04.802864,03:26:00,11:10:00,94,False,0,1,Remote,4528.1,DeviceA,False,1093,MFA,HR,True,True,5.57,47.26,False
U04223,2025-06-22 07:40:04.802864,19:59:00,22:02:00,2,False,1,1,HQ,1754.69,DeviceB,False,634,MFA,Finance,False,True,43.13,10.68,True
U04224,2025-05-26 04:35:04.802864,23:40:00,08:14:00,80,True,0,0,VPN,4733.57,DeviceD,False,1367,Biometric,IT,True,True,34.05,11.81,False
U04225,2025-07-22 05:34:04.802864,20:55:00,21:10:00,28,True,0,0,VPN,4659.55,DeviceD,False,986,MFA,Legal,True,True,30.69,35.81,False
U04226,2025-07-31 03:02:04.802864,11:39:00,17:33:00,11,False,1,0,VPN,4948.48,DeviceD,False,518,Password,Finance,False,True,20.42,38.49,False
U04227,2025-07-13 22:43:04.802864,02:02:00,02:16:00,63,False,2,1,New_Device,48.96,DeviceC,False,991,Password,IT,True,True,18.82,30.72,False
U04228,2025-06-10 04:05:04.802864,06:16:00,11:57:00,82,True,0,0,VPN,889.12,DeviceA,False,255,SSO,Sales,True,True,19.64,7.57,False
U04229,2025-05-27 04:52:04.802864,06:57:00,12:14:00,98,False,0,0,HQ,2074.54,DeviceD,False,1916,MFA,Finance,True,True,25.5,34.95,False
U04230,2025-05-23 15:28:04.802864,04:32:00,09:37:00,29,False,0,0,HQ,3742.81,DeviceB,False,1999,MFA,IT,True,True,31.31,19.03,False
U04231,2025-07-01 02:29:04.802864,08:50:00,09:17:00,23,False,0,0,VPN,115.05,DeviceC,False,945,SSO,Legal,False,True,34.18,27.52,False
U04232,2025-07-19 01:08:04.802864,02:16:00,11:10:00,33,True,3,0,VPN,3028.71,DeviceC,False,1731,SSO,Legal,True,True,16.0,48.96,False
U04233,2025-06-30 18:36:04.802864,18:22:00,20:12:00,71,False,0,0,Remote,3671.15,DeviceA,False,1148,Password,HR,False,True,27.23,22.24,False
U04234,2025-06-28 02:36:04.802864,17:12:00,22:18:00,19,True,1,0,VPN,2801.96,DeviceA,False,744,MFA,HR,False,False,14.13,35.69,False
U04235,2025-05-08 16:08:04.802864,04:48:00,06:17:00,95,False,2,0,VPN,4565.66,DeviceC,False,1586,Biometric,Finance,True,True,18.09,43.58,False
U04236,2025-07-04 07:11:04.802864,23:22:00,06:34:00,73,False,0,1,Remote,2107.77,DeviceD,True,351,MFA,Finance,True,True,10.81,20.82,False
U04237,2025-05-18 23:38:04.804255,14:56:00,22:42:00,82,False,0,0,VPN,1958.77,DeviceD,False,887,Password,IT,False,True,45.68,19.89,True
U04238,2025-05-31 20:08:04.804255,20:29:00,04:17:00,79,False,0,0,Remote,179.9,DeviceD,False,1209,SSO,Finance,True,True,18.41,27.89,False
U04239,2025-06-28 23:01:04.804255,18:57:00,21:34:00,26,False,0,0,HQ,2427.48,DeviceB,False,704,SSO,Engineering,False,True,49.73,28.84,True
U04240,2025-06-27 17:38:04.804255,16:56:00,21:19:00,92,False,3,0,VPN,4822.25,DeviceD,False,1665,Password,Engineering,False,True,13.57,22.94,False
